0.988,1.238,0.245,0.375,0.275,0.748,1.895,1.851,2.238,303.72,564.35,159.19,177.82,-0.56,125.14
0.921,1.245,0.263,0.475,0.265,0.825,1.826,1.752,2.029,303.38,559.7,159.7,177.82,-0.56,125.13
0.794,1.244,0.311,0.556,0.277,0.859,1.723,1.643,1.78,303.51,554.94,160.18,177.83,-0.56,125.14
0.729,1.252,0.33,0.633,0.277,0.903,1.647,1.568,1.556,304.18,550.46,160.71,177.81,-0.57,125.13
0.622,1.258,0.376,0.699,0.278,0.927,1.568,1.428,1.284,305.24,546.15,161.2,177.82,-0.56,125.14
0.538,1.271,0.443,0.736,0.284,0.918,1.477,1.343,0.977,306.25,543.24,161.55,177.81,-0.56,125.13
0.465,1.284,0.517,0.776,0.281,0.892,1.439,1.257,0.684,308.08,538.95,162.03,177.82,-0.56,125.13
0.392,1.275,0.597,0.835,0.287,0.851,1.357,1.168,0.407,310.36,534.91,162.52,177.82,-0.56,125.13
0.326,1.314,0.652,0.85,0.264,0.796,1.393,1.019,0.103,313.14,531.02,163.02,177.82,-0.56,125.13
0.248,1.312,0.708,0.889,0.278,0.735,1.36,0.92,0.171,316.2,527.6,163.56,177.82,-0.56,125.13
0.222,1.345,0.795,0.892,0.278,0.632,1.36,0.809,0.394,319.39,524.71,164.01,177.82,-0.57,125.12
0.136,1.35,0.875,0.911,0.287,0.519,1.369,0.701,0.595,323.05,521.98,164.54,177.82,-0.55,125.14
0.093,1.369,0.944,0.933,0.303,0.422,1.372,0.577,0.757,326.74,519.86,165.04,177.83,-0.56,125.12
0.058,1.372,0.984,0.956,0.325,0.304,1.394,0.497,0.89,330.83,518.03,165.58,177.82,-0.56,125.13
0.063,1.363,1.012,0.973,0.35,0.184,1.423,0.389,0.97,335.06,516.6,166.04,177.82,-0.55,125.14
0.081,1.327,1.069,0.985,0.387,0.106,1.444,0.317,1.02,339.33,515.68,166.56,177.82,-0.56,125.12
0.153,1.342,1.084,0.994,0.421,0.021,1.494,0.269,1.021,343.73,515.19,167.04,177.82,-0.55,125.14
0.175,1.315,1.088,1.023,0.463,0.092,1.523,0.229,1.013,348.27,515.16,167.57,177.83,-0.56,125.13
0.232,1.279,1.117,1.021,0.53,0.156,1.595,0.175,1.009,352.41,515.61,168.05,177.81,-0.56,125.13
0.285,1.221,1.096,1.037,0.606,0.228,1.652,0.18,0.928,358.22,516.93,168.79,177.83,-0.56,125.12
0.337,1.168,1.117,1.032,0.644,0.264,1.714,0.22,0.893,362.23,518.39,169.26,177.83,-0.56,125.14
0.398,1.112,1.099,1.036,0.72,0.317,1.784,0.274,0.817,366.04,520.3,169.76,177.82,-0.56,125.13
0.434,1.026,1.079,1.054,0.795,0.32,1.841,0.335,0.745,369.75,522.63,170.28,177.82,-0.55,125.14
0.467,0.964,1.045,1.045,0.845,0.364,1.895,0.462,0.674,373,525.27,170.79,177.82,-0.56,125.13
0.543,0.875,1.016,1.049,0.885,0.399,1.973,0.589,0.598,375.98,528.17,171.29,177.82,-0.56,125.13
0.568,0.783,1,1.037,0.916,0.399,2.059,0.775,0.514,378.61,531.37,171.79,177.83,-0.56,125.13
0.655,0.716,1.002,1.025,0.931,0.379,2.172,0.891,0.485,380.82,534.84,172.29,177.83,-0.56,125.13
0.709,0.636,0.956,0.999,0.932,0.39,2.232,1.121,0.408,382.73,538.58,172.83,177.83,-0.56,125.13
0.723,0.591,0.949,0.984,0.959,0.373,2.302,1.295,0.327,384.16,542.37,173.33,177.83,-0.56,125.12
0.738,0.53,0.917,0.942,0.913,0.363,2.383,1.461,0.235,385.15,546.08,173.79,177.83,-0.56,125.13
0.776,0.464,0.883,0.926,0.894,0.344,2.459,1.637,0.197,385.8,550.04,174.29,177.82,-0.56,125.12
0.799,0.44,0.857,0.862,0.862,0.341,2.494,1.801,0.142,385.99,553.91,174.76,177.82,-0.56,125.12
0.821,0.398,0.836,0.822,0.792,0.329,2.563,1.973,0.076,385.78,557.83,175.29,177.83,-0.56,125.12
